ano;UF;VD3004;escolaridade;V403312_1_Até 14 Horas;V403312_2_15 até 39 Horas;V403312_3_40 até 44 Horas;V403312_4_44 até 48 Horas;V403312_5_49 Horas +;se_1_Até 14 Horas;se_2_15 até 39 Horas;se_3_40 até 44 Horas;se_4_44 até 48 Horas;se_5_49 Horas +
2024;17;3;Ensino Fundamental;1198,200094113473;1193,807024909711;1970,106982955671;2482,768714488885;4195,929764310918;2,59614802341958e+02;157,0352150395759;144,3802788974589;625,7188356915084;8,68652790043639e+02
2024;21;3;Ensino Fundamental;912,245774123432;843,756587008041;1672,702290132144;1469,454044916968;2359,476165750563;1,68246153847762e+02;46,4394694472342;233,5388159889623;186,7204023467041;6,49995841757414e+02
2024;22;3;Ensino Fundamental;610,576112503509;1129,331831955818;1872,008971060092;1889,094960413851;3230,930360983305;8,93329646929773e+01;164,6252299196801;257,4835666129440;397,8294801394548;1,05452985194085e+03
2024;23;3;Ensino Fundamental;560,944695118433;774,070943700733;1650,755142834124;1448,043555843544;1926,244789029756;6,11632930485289e+01;75,1083825725112;122,3711854106387;130,0849815756100;1,99772618601238e+02
2024;24;3;Ensino Fundamental;520,119493087916;873,384131603557;1487,329041217921;2217,248405956044;24068,471444817143;1,41421087900031e+02;122,8228499788591;77,1772742805559;478,3151080500834;2,53518994784641e+04
2024;25;3;Ensino Fundamental;2915,164708368273;823,425474156215;1484,875383021342;1472,783466314404;1028,229112144822;2,20860633434638e+03;129,8334716316349;82,7380860910779;141,5175236998933;1,97948834793909e+02
2024;26;3;Ensino Fundamental;648,995198640987;856,202170364641;1581,319304743073;1257,639996496456;2082,174394041142;1,29612508994301e+02;75,4139511508879;88,0853833952288;118,9412860163785;2,26909208333057e+02
2024;27;3;Ensino Fundamental;1066,254858122672;1032,070774705803;1570,960106638148;1520,352094514998;2095,420960853617;5,18967704158323e+02;69,2337807337790;69,9109155455253;120,9390665068965;7,01037995060244e+02
2024;28;3;Ensino Fundamental;763,953721461478;998,957200058360;1791,950657455688;1365,957717545171;1613,762592893252;1,70767921082176e+02;99,6324229573725;234,7438027848401;197,6270748638032;1,87815748738621e+02
2024;29;3;Ensino Fundamental;817,988686157390;1746,817672765707;1875,797786188472;1950,658925597506;1638,421781469074;1,29737170109305e+02;477,5053917415956;170,8008152771360;344,6284532627753;2,59971652260749e+02
2024;31;3;Ensino Fundamental;1418,181292119306;1444,300111623375;2068,183055794496;1973,591874411379;2860,443305946126;1,86239866443615e+02;82,7091187455585;72,5113005702892;106,5140737970474;3,00903710935137e+02
2024;32;3;Ensino Fundamental;842,397241309613;1551,773324119416;2367,705779972363;1981,005928123006;2806,203177263804;1,84197141733902e+02;177,9599498456925;172,6842248823676;194,5539690711343;4,16723853620618e+02
2024;33;3;Ensino Fundamental;1050,275001309979;1469,586976014239;1990,566253141249;1856,444767063779;2334,559006907636;1,98237213182048e+02;89,7265829034951;75,0820694874754;107,4166489700426;1,73179921051560e+02
2024;35;3;Ensino Fundamental;1196,358349145336;1763,514838537558;2343,119250008190;2637,929474334042;3150,723028156489;1,11055204873738e+02;161,8763354789149;87,6766841295929;145,2610854110377;2,67974384760241e+02
2024;41;3;Ensino Fundamental;1851,319084076139;1629,962304935446;2450,347067611372;2634,483564026023;3459,699481460614;4,40601059349669e+02;135,3843760534457;90,3682426237462;224,5160655494397;3,69872001198253e+02
2024;42;3;Ensino Fundamental;1527,083448383999;1541,417531627533;2622,048063414278;2993,936202017086;2920,641603109799;1,84089837643214e+02;73,7756194485992;67,1450555382085;423,1756342617295;1,28305463363694e+02
2024;43;3;Ensino Fundamental;1336,514932382000;1690,073474613976;2544,332011599757;2359,640211202713;3128,727317759296;1,24139849488526e+02;123,2536478719444;172,4234628786645;293,9775986041702;3,37813721631834e+02
2024;50;3;Ensino Fundamental;1270,500319989230;1315,042800958191;2190,317908447153;2554,734736805516;2733,994922079349;2,00041773736062e+02;129,7736103349017;106,5571722625055;197,6762555636012;2,90913341167197e+02
2024;51;3;Ensino Fundamental;1258,246791400863;1551,909413461660;2833,850516684965;2736,294400190931;4685,179638869900;2,13403959287030e+02;164,3555337362774;191,0319478970987;364,7979383082022;8,34037359407735e+02
2024;52;3;Ensino Fundamental;820,426423441568;1771,634152987265;2658,457111385627;2966,668848067809;2864,904958665054;2,61917841407348e+02;240,0299840849437;206,8514241826354;352,6635527395202;2,43005932262992e+02
2024;53;3;Ensino Fundamental;1327,507163035653;1274,239870441873;2118,092018334214;2671,488214208724;2373,527773461452;3,09507274651883e+02;118,0132022920716;121,5045557438477;650,6021501143155;3,56475787489257e+02
2024;11;4;Ensino Médio;988,542933967735;1272,325461413008;2686,213506300692;3077,063569954420;2916,611138084656;3,44738659387121e+02;152,2355888349942;362,8756714325867;676,1884795697054;6,15983880202596e+02
2024;12;4;Ensino Médio;751,064487031875;1063,958076978352;1695,234446411976;1791,534386493552;1999,682978033818;2,39354772886509e+02;129,7216249582596;70,0974518889149;305,6443912422324;4,20566108579004e+02
2024;13;4;Ensino Médio;339,335042043239;851,697845429784;1453,634014912636;1432,501770118475;2141,347788088994;6,38660134409249e+01;56,5650933578291;92,6257719772131;248,3138057099470;4,09154276439997e+02
2024;14;4;Ensino Médio;930,788488485647;1240,026680515359;1660,382663072811;1717,086340239201;1052,054935712079;2,29052261700324e+02;325,5221098814789;141,6334752411273;169,7776380507859;3,31703853818150e+02
2024;15;4;Ensino Médio;1183,737306658650;913,932235050172;1624,380437630035;1779,792441974234;2812,005048169458;4,40994268012873e+02;63,1185538066401;124,9226692139032;198,4159162865692;6,82418708837892e+02
2024;16;4;Ensino Médio;735,931005440931;1352,236890627778;1943,513644654797;1814,796352413452;2348,413753448038;3,63775017700842e+02;341,1622406318940;231,2828639885588;251,6118941066477;5,85314827926071e+02
2024;17;4;Ensino Médio;1237,037429182887;1208,187597642129;1766,768745321607;2015,681442729228;2108,903158226944;3,51998038467434e+02;229,5345277204948;98,4786064163681;213,1931684254608;3,14647385977334e+02
2024;21;4;Ensino Médio;736,617486432863;757,050932073796;1523,974079688589;1501,704669624653;2078,524301438626;1,80864677890005e+02;59,6433184921170;105,7511681931425;132,1579637596068;3,87086185834416e+02
2024;22;4;Ensino Médio;780,072043579374;868,114274358784;1579,314661514577;1330,808043032707;1444,916115910869;1,69984864326985e+02;125,3024800570189;138,9403394332310;197,0881372518587;2,72262125852773e+02
2024;23;4;Ensino Médio;521,195349801375;748,185967824038;1554,149111031869;1599,130131438911;1865,094261726919;1,03315084098172e+02;57,5156180087126;88,8631732191050;206,5047883996899;2,82249481838369e+02
2024;24;4;Ensino Médio;1210,591843564727;1126,816669162429;1428,771018950075;3406,946188521484;3340,713772211063;4,79856495096454e+02;130,2708722431938;66,6769778610706;1723,1390629369698;1,48161973786469e+03
2024;25;4;Ensino Médio;606,346671728051;1100,039855372754;1369,113879670165;2024,374519561607;2161,942866794381;1,25743889645668e+02;184,3210731672632;75,3104308420496;552,9064069083006;3,07307761555502e+02
2024;26;4;Ensino Médio;534,402398815228;1063,232930259023;1492,233971213667;1725,851817700964;1974,260356722730;1,01520514219753e+02;90,2524317038034;91,7917466070151;299,7494282263357;2,54211716012315e+02
2024;27;4;Ensino Médio;383,473688987121;991,909926658646;1839,151973968853;1477,273527093410;1724,139225860530;6,36042636936457e+01;87,0770357995539;173,3577542094365;97,3794962783240;2,63169532522038e+02
2024;28;4;Ensino Médio;725,896069807962;705,511940368985;2002,614428432536;1599,253692701959;2318,990509423155;9,85494186225429e+01;65,3023188066867;277,6301756410778;170,3714728676793;8,04941726256411e+02
2024;29;4;Ensino Médio;468,545669253649;1003,320392879791;1503,687341958591;1488,619081942492;1769,217424453135;6,50918014800490e+01;194,5333739674073;127,3358769916943;114,9506440970448;3,43734914632096e+02
2024;31;4;Ensino Médio;1119,385286748511;1394,668059154627;2017,595514688494;1990,287376629896;2568,563271021433;1,23540280237286e+02;70,1795470193543;60,4760893828579;101,8126435875221;1,68680844942221e+02
2024;32;4;Ensino Médio;1523,686055126743;1181,076357836130;2507,292022945574;2410,741780285336;2818,420902333367;5,87327552308609e+02;81,4771825794793;276,7464273405753;569,2066921645521;3,50435110372042e+02
2024;33;4;Ensino Médio;755,242293463176;1160,759238544276;1747,874362230437;1842,539622791918;2355,405314257316;9,42885940904424e+01;90,6517813397383;53,9053890681083;104,4408156154952;2,35109738900441e+02
2024;35;4;Ensino Médio;1146,485987473515;1408,763096796993;2221,401137700066;2033,719967404953;3565,925612737780;1,13022231972813e+02;89,5829269884418;77,7765042625530;119,8035280005468;1,05110000420354e+03
2024;41;4;Ensino Médio;2164,807435588707;1541,731163191623;2624,171059705191;2513,747429292075;2874,935255680211;8,94773176021525e+02;154,3049384100412;144,9314436116713;174,8396090288133;1,78954703334700e+02
2024;42;4;Ensino Médio;1336,045102312512;1412,672652058934;2420,302395715490;2612,364669457686;2655,451612233782;1,86041395130001e+02;94,7041985549969;72,1540158810050;204,5595625630121;2,15049019778827e+02
2024;43;4;Ensino Médio;1464,648725135930;1494,355054749846;2399,002515538575;2253,457922162675;2825,003772399399;1,65287019476534e+02;145,0536628938781;159,6838986198659;184,8882432241990;1,72388487351945e+02
2024;50;4;Ensino Médio;1439,555269289488;1359,655613962356;2288,384038878791;2648,824070059225;2638,319198336461;2,85195228188339e+02;87,3297885984288;121,4727318102318;243,1261364786318;2,86562895581776e+02
2024;51;4;Ensino Médio;1565,111350761107;1484,524321920311;2494,216973664298;2226,780812157721;3114,579561551777;3,89545882516305e+02;193,1475388033766;136,8960694702901;136,3615692405177;3,07411930073116e+02
2024;52;4;Ensino Médio;1161,362597413634;1168,193381431193;2235,762090763435;2565,197705009147;3218,077651783120;2,27471802902262e+02;91,4278715462898;161,4727928758626;234,0461285624050;2,52300891400126e+02
2024;53;4;Ensino Médio;2055,812410309712;1340,789304113850;2074,744597822776;3331,703730038377;3610,914608798375;8,89787411215466e+02;119,1544881578814;144,2216471952869;1266,5654338490262;1,35830263530807e+03
2024;11;5;Ensino Médio;4672,282773167956;2380,309611596418;2401,530356280459;2514,287871479346;3904,867439232175;1,82987675089321e+03;192,1602006148664;82,5848467141037;233,4388580481284;1,27723756209368e+03
2024;12;5;Ensino Médio;1406,951109589564;1567,929831607709;2098,915275263424;2054,919082217352;2101,431052604218;2,76191742141188e+02;112,7564115993109;86,2018764307405;315,9624472464429;2,63573368906368e+02
2024;13;5;Ensino Médio;874,375242275182;1403,704736992361;1975,359200981890;2061,108883197890;2564,723407755477;1,09656961718600e+02;88,1728188725269;53,5086702840835;185,4127049613753;2,67643673144837e+02
2024;14;5;Ensino Médio;1274,896317211344;1690,507175297109;2063,913693736516;1824,564372536311;2409,407699388170;2,13063235260230e+02;132,7587018009137;144,6282483633157;94,2613206240697;3,32691523776358e+02
