ano;UF;VD3004;escolaridade;VD4014;faixa_horas_trabalhadas;V403312;se
2022;43;5;Ensino Médio;1;Até 14 Horas;1765,971123015438;1,50524448652586e+02
2022;50;5;Ensino Médio;1;Até 14 Horas;1732,093802984241;2,50781569726860e+02
2022;51;5;Ensino Médio;1;Até 14 Horas;1506,590535728650;1,66697220978735e+02
2022;52;5;Ensino Médio;1;Até 14 Horas;1324,691819871276;1,69056004746951e+02
2022;53;5;Ensino Médio;1;Até 14 Horas;1673,682288546461;2,34936494589867e+02
2022;11;6;Ensino Superior;1;Até 14 Horas;1405,565769122063;4,31435913376000e+02
2022;12;6;Ensino Superior;1;Até 14 Horas;968,840925755717;3,47761967359712e+02
2022;13;6;Ensino Superior;1;Até 14 Horas;933,425903415650;2,53998271185398e+02
2022;15;6;Ensino Superior;1;Até 14 Horas;1904,489846351850;3,36434097537822e+02
2022;16;6;Ensino Superior;1;Até 14 Horas;5036,905754476043;3,02785655145563e+03
2022;17;6;Ensino Superior;1;Até 14 Horas;1267,694636841231;4,90416826915535e+02
2022;21;6;Ensino Superior;1;Até 14 Horas;1413,848391827358;2,60319935570702e+02
2022;22;6;Ensino Superior;1;Até 14 Horas;968,365553460749;1,74675656186709e+02
2022;23;6;Ensino Superior;1;Até 14 Horas;834,854315091006;9,89612851940018e+01
2022;24;6;Ensino Superior;1;Até 14 Horas;2086,047388675365;1,42419812672420e+03
2022;25;6;Ensino Superior;1;Até 14 Horas;1280,834756879973;2,70304490566777e+02
2022;26;6;Ensino Superior;1;Até 14 Horas;1217,225066850907;2,54833395533850e+02
2022;27;6;Ensino Superior;1;Até 14 Horas;2048,146219703832;8,56276518316863e+02
2022;28;6;Ensino Superior;1;Até 14 Horas;1526,436041069264;7,43316231288205e+02
2022;29;6;Ensino Superior;1;Até 14 Horas;1520,972097641450;2,51532105240610e+02
2022;31;6;Ensino Superior;1;Até 14 Horas;1770,582953755535;5,31959377588955e+02
2022;32;6;Ensino Superior;1;Até 14 Horas;1712,091696524375;4,98511151152751e+02
2022;33;6;Ensino Superior;1;Até 14 Horas;1764,103961071005;3,66217489548242e+02
2022;35;6;Ensino Superior;1;Até 14 Horas;2397,410072960064;4,70789928834444e+02
2022;41;6;Ensino Superior;1;Até 14 Horas;1386,901606346120;2,04073824416390e+02
2022;42;6;Ensino Superior;1;Até 14 Horas;1986,527076224732;2,69491114869594e+02
2022;43;6;Ensino Superior;1;Até 14 Horas;3273,322093382460;7,22813812026743e+02
2022;50;6;Ensino Superior;1;Até 14 Horas;1333,090126765188;2,88943413843411e+02
2022;51;6;Ensino Superior;1;Até 14 Horas;1721,482915349484;5,04008711684643e+02
2022;52;6;Ensino Superior;1;Até 14 Horas;2139,373493782232;6,70025314259862e+02
2022;53;6;Ensino Superior;1;Até 14 Horas;3448,232216058149;9,33412695465676e+02
2022;11;7;Ensino Superior;1;Até 14 Horas;2128,332285408419;4,45590283556475e+02
2022;12;7;Ensino Superior;1;Até 14 Horas;3605,097427806473;4,78785736399131e+02
2022;13;7;Ensino Superior;1;Até 14 Horas;2525,814384079795;3,39718676440382e+02
2022;14;7;Ensino Superior;1;Até 14 Horas;1886,228042076891;8,19712194802958e+02
2022;15;7;Ensino Superior;1;Até 14 Horas;3786,933205363157;4,10196758027279e+02
2022;16;7;Ensino Superior;1;Até 14 Horas;3177,680748247778;1,29089669264536e+03
2022;17;7;Ensino Superior;1;Até 14 Horas;3941,808901078593;6,69119719822337e+02
2022;21;7;Ensino Superior;1;Até 14 Horas;3716,691379355947;5,51344913563724e+02
2022;22;7;Ensino Superior;1;Até 14 Horas;3040,286791998327;5,17656694781140e+02
2022;23;7;Ensino Superior;1;Até 14 Horas;2911,522407821435;5,13891923888066e+02
2022;24;7;Ensino Superior;1;Até 14 Horas;2211,875379223147;4,34628146671928e+02
2022;25;7;Ensino Superior;1;Até 14 Horas;2644,350976586675;3,52025282119304e+02
2022;26;7;Ensino Superior;1;Até 14 Horas;2727,390900789682;5,20966952779356e+02
2022;27;7;Ensino Superior;1;Até 14 Horas;2348,550691565525;3,11813545935871e+02
2022;28;7;Ensino Superior;1;Até 14 Horas;4897,464111007791;1,90683819763887e+03
2022;29;7;Ensino Superior;1;Até 14 Horas;3254,385305000589;6,79760860056961e+02
2022;31;7;Ensino Superior;1;Até 14 Horas;3793,174969372233;3,06584233692113e+02
2022;32;7;Ensino Superior;1;Até 14 Horas;5038,564275112944;9,99293635142166e+02
2022;33;7;Ensino Superior;1;Até 14 Horas;4457,545036245596;3,98414278130659e+02
2022;35;7;Ensino Superior;1;Até 14 Horas;4060,712018519268;3,81265524778713e+02
2022;41;7;Ensino Superior;1;Até 14 Horas;4770,086740419605;4,28248716352419e+02
2022;42;7;Ensino Superior;1;Até 14 Horas;4116,687155038999;3,86866260192073e+02
2022;43;7;Ensino Superior;1;Até 14 Horas;5135,063373830271;8,74917372463787e+02
2022;50;7;Ensino Superior;1;Até 14 Horas;3418,320027868906;1,16057196462890e+03
2022;51;7;Ensino Superior;1;Até 14 Horas;3036,719576421079;2,86880608847263e+02
2022;52;7;Ensino Superior;1;Até 14 Horas;4954,422476289498;8,35399029772724e+02
2022;53;7;Ensino Superior;1;Até 14 Horas;9810,332127705571;1,16480932370577e+03
2022;11;1;Sem Instrução Formal;2;15 até 39 Horas;2625,172265630688;9,90213047171240e+02
2022;12;1;Sem Instrução Formal;2;15 até 39 Horas;868,899358965049;7,56445232384867e+01
2022;13;1;Sem Instrução Formal;2;15 até 39 Horas;803,470908123399;1,04122911368627e+02
2022;14;1;Sem Instrução Formal;2;15 até 39 Horas;859,113352242968;2,39815757875624e+02
2022;15;1;Sem Instrução Formal;2;15 até 39 Horas;723,109727607477;8,94992582363229e+01
2022;16;1;Sem Instrução Formal;2;15 até 39 Horas;557,541452168298;6,21973134270788e+01
2022;17;1;Sem Instrução Formal;2;15 até 39 Horas;735,669516031947;1,14041629409856e+02
2022;21;1;Sem Instrução Formal;2;15 até 39 Horas;558,931859201195;4,52658794956029e+01
2022;22;1;Sem Instrução Formal;2;15 até 39 Horas;944,948485089855;3,45408745981147e+02
2022;23;1;Sem Instrução Formal;2;15 até 39 Horas;495,779264053738;6,08016007817798e+01
2022;24;1;Sem Instrução Formal;2;15 até 39 Horas;672,826868207307;9,17867753411902e+01
2022;25;1;Sem Instrução Formal;2;15 até 39 Horas;558,111535591113;5,62193708449330e+01
2022;26;1;Sem Instrução Formal;2;15 até 39 Horas;580,386129967517;7,99618098791371e+01
2022;27;1;Sem Instrução Formal;2;15 até 39 Horas;773,124510699298;8,88214991382428e+01
2022;28;1;Sem Instrução Formal;2;15 até 39 Horas;570,539457002017;6,08192808044226e+01
2022;29;1;Sem Instrução Formal;2;15 até 39 Horas;557,252753939939;6,29047289145652e+01
2022;31;1;Sem Instrução Formal;2;15 até 39 Horas;910,267874245884;8,72917114361282e+01
2022;32;1;Sem Instrução Formal;2;15 até 39 Horas;889,841049720419;1,99320655360056e+02
2022;33;1;Sem Instrução Formal;2;15 até 39 Horas;903,160709240459;9,93860325464781e+01
2022;35;1;Sem Instrução Formal;2;15 até 39 Horas;1306,867618424643;2,17132543495516e+02
2022;41;1;Sem Instrução Formal;2;15 até 39 Horas;948,568997437114;1,15109544408013e+02
2022;42;1;Sem Instrução Formal;2;15 até 39 Horas;1402,054084246330;2,76936345769289e+02
2022;43;1;Sem Instrução Formal;2;15 até 39 Horas;1279,402623549520;2,64391207240655e+02
2022;50;1;Sem Instrução Formal;2;15 até 39 Horas;979,075262472252;1,25197183986481e+02
2022;51;1;Sem Instrução Formal;2;15 até 39 Horas;1145,853468307286;2,11854318570183e+02
2022;52;1;Sem Instrução Formal;2;15 até 39 Horas;1001,066901821025;2,18755660345800e+02
2022;53;1;Sem Instrução Formal;2;15 até 39 Horas;2146,483580317914;7,56448878913864e+02
2022;11;2;Ensino Fundamental;2;15 até 39 Horas;1427,379167427375;1,01859977219646e+02
2022;12;2;Ensino Fundamental;2;15 até 39 Horas;1232,694006364072;1,60456318547005e+02
2022;13;2;Ensino Fundamental;2;15 até 39 Horas;840,326595707619;5,70522846556576e+01
2022;14;2;Ensino Fundamental;2;15 até 39 Horas;1080,491875443875;1,39097453552578e+02
2022;15;2;Ensino Fundamental;2;15 até 39 Horas;822,533071504060;4,63391380037584e+01
2022;16;2;Ensino Fundamental;2;15 até 39 Horas;1265,874268112319;3,00369390445520e+02
2022;17;2;Ensino Fundamental;2;15 até 39 Horas;1069,633206630414;8,60012718598105e+01
2022;21;2;Ensino Fundamental;2;15 até 39 Horas;634,360714987752;3,04756531908187e+01
2022;22;2;Ensino Fundamental;2;15 até 39 Horas;696,628777777065;4,12054940375869e+01
2022;23;2;Ensino Fundamental;2;15 até 39 Horas;638,040094899670;2,61172478082731e+01
2022;24;2;Ensino Fundamental;2;15 até 39 Horas;715,478184117621;5,43789360878895e+01
2022;25;2;Ensino Fundamental;2;15 até 39 Horas;683,262164813303;4,61673635235434e+01
2022;26;2;Ensino Fundamental;2;15 até 39 Horas;773,460526348590;3,88570379952795e+01
2022;27;2;Ensino Fundamental;2;15 até 39 Horas;854,756254476209;4,30835795990912e+01
2022;28;2;Ensino Fundamental;2;15 até 39 Horas;703,650733299588;7,42036583488047e+01
2022;29;2;Ensino Fundamental;2;15 até 39 Horas;620,240725582729;3,24588520094927e+01
2022;31;2;Ensino Fundamental;2;15 até 39 Horas;1114,427681495745;4,52730383879515e+01
2022;32;2;Ensino Fundamental;2;15 até 39 Horas;1263,460172801401;1,34321747818489e+02
2022;33;2;Ensino Fundamental;2;15 até 39 Horas;1107,450478334412;4,22655762258464e+01
2022;35;2;Ensino Fundamental;2;15 até 39 Horas;1401,137883356387;8,15029870883050e+01
2022;41;2;Ensino Fundamental;2;15 até 39 Horas;1360,244272313334;9,68409678669793e+01
2022;42;2;Ensino Fundamental;2;15 até 39 Horas;1424,597904435828;6,71698587045785e+01
2022;43;2;Ensino Fundamental;2;15 até 39 Horas;1625,202346230203;8,86418210086863e+01
2022;50;2;Ensino Fundamental;2;15 até 39 Horas;1197,579943982980;7,40033896306735e+01
2022;51;2;Ensino Fundamental;2;15 até 39 Horas;1669,220101301461;2,74899585248998e+02
2022;52;2;Ensino Fundamental;2;15 até 39 Horas;1384,152236847845;1,09597951687979e+02
2022;53;2;Ensino Fundamental;2;15 até 39 Horas;1296,338350772526;9,13982144424343e+01
2022;11;3;Ensino Fundamental;2;15 até 39 Horas;1004,997477819176;1,17194310212475e+02
2022;12;3;Ensino Fundamental;2;15 até 39 Horas;1086,811007868911;1,88144192895672e+02
2022;13;3;Ensino Fundamental;2;15 até 39 Horas;732,903384169424;5,85891628859640e+01
2022;14;3;Ensino Fundamental;2;15 até 39 Horas;1375,178870150299;3,17043999537827e+02
2022;15;3;Ensino Fundamental;2;15 até 39 Horas;926,461823016621;7,52237955980708e+01
2022;16;3;Ensino Fundamental;2;15 até 39 Horas;1034,439971746092;1,42612465950914e+02
2022;17;3;Ensino Fundamental;2;15 até 39 Horas;888,351400233125;1,12588289385886e+02
2022;21;3;Ensino Fundamental;2;15 até 39 Horas;812,286107853157;5,68813770738250e+01
2022;22;3;Ensino Fundamental;2;15 até 39 Horas;783,250685430869;2,07318524951088e+02
2022;23;3;Ensino Fundamental;2;15 até 39 Horas;915,674243575491;6,87056491055078e+01
2022;24;3;Ensino Fundamental;2;15 até 39 Horas;1653,215810593556;5,44648216306765e+02
2022;25;3;Ensino Fundamental;2;15 até 39 Horas;994,210646298376;1,02366776881549e+02
2022;26;3;Ensino Fundamental;2;15 até 39 Horas;1080,121048602360;1,48231160008800e+02
2022;27;3;Ensino Fundamental;2;15 até 39 Horas;737,042916879035;5,71474735388614e+01
2022;28;3;Ensino Fundamental;2;15 até 39 Horas;679,646984923552;6,92785323360300e+01
2022;29;3;Ensino Fundamental;2;15 até 39 Horas;773,583577722402;6,83766390958956e+01
2022;31;3;Ensino Fundamental;2;15 até 39 Horas;1294,918125286945;8,23600482538923e+01
2022;32;3;Ensino Fundamental;2;15 até 39 Horas;1392,693777309312;1,48328986356863e+02
2022;33;3;Ensino Fundamental;2;15 até 39 Horas;1283,663972114654;6,52242092094382e+01
2022;35;3;Ensino Fundamental;2;15 até 39 Horas;1328,483817008040;5,98705383535054e+01
2022;41;3;Ensino Fundamental;2;15 até 39 Horas;1957,957411333500;2,78698517556998e+02
2022;42;3;Ensino Fundamental;2;15 até 39 Horas;1741,638597077963;1,41396764256539e+02
2022;43;3;Ensino Fundamental;2;15 até 39 Horas;1570,681052038458;1,42315407278654e+02
2022;50;3;Ensino Fundamental;2;15 até 39 Horas;1116,596387079428;1,26049025471948e+02
2022;51;3;Ensino Fundamental;2;15 até 39 Horas;1086,715462696468;1,16192682432266e+02
2022;52;3;Ensino Fundamental;2;15 até 39 Horas;1369,465916856972;1,36572303919270e+02
2022;53;3;Ensino Fundamental;2;15 até 39 Horas;1593,204563531465;2,61224563579997e+02
2022;11;4;Ensino Médio;2;15 até 39 Horas;1318,212692113320;1,99636089599938e+02
2022;12;4;Ensino Médio;2;15 até 39 Horas;1037,669966394581;1,26102335630196e+02
2022;13;4;Ensino Médio;2;15 até 39 Horas;804,487297944574;5,20964089375162e+01
2022;14;4;Ensino Médio;2;15 até 39 Horas;651,363890894784;7,72901573583753e+01
2022;15;4;Ensino Médio;2;15 até 39 Horas;918,751381716318;9,00267088217711e+01
2022;16;4;Ensino Médio;2;15 até 39 Horas;965,281517912131;1,67960824568200e+02
2022;17;4;Ensino Médio;2;15 até 39 Horas;830,466649282306;1,32661556351738e+02
2022;21;4;Ensino Médio;2;15 até 39 Horas;849,346578458077;8,06441321142185e+01
2022;22;4;Ensino Médio;2;15 até 39 Horas;797,547845818767;1,02549947546755e+02
2022;23;4;Ensino Médio;2;15 até 39 Horas;763,455045919030;6,11904971842539e+01
2022;24;4;Ensino Médio;2;15 até 39 Horas;841,368452450820;1,48536948163685e+02
2022;25;4;Ensino Médio;2;15 até 39 Horas;813,971793259893;8,77375109933321e+01
2022;26;4;Ensino Médio;2;15 até 39 Horas;818,534497111536;1,26720719284117e+02
2022;27;4;Ensino Médio;2;15 até 39 Horas;876,152574414897;5,71319792873391e+01
2022;28;4;Ensino Médio;2;15 até 39 Horas;851,333672727360;6,90894116756204e+01
2022;29;4;Ensino Médio;2;15 até 39 Horas;743,106735522009;5,87441216590761e+01
2022;31;4;Ensino Médio;2;15 até 39 Horas;1035,165435830249;6,81823956342814e+01
2022;32;4;Ensino Médio;2;15 até 39 Horas;1028,204872175975;8,56521884592989e+01
2022;33;4;Ensino Médio;2;15 até 39 Horas;1118,589693435006;5,71825384363132e+01
2022;35;4;Ensino Médio;2;15 até 39 Horas;1501,520730410441;9,46674568601958e+01
2022;41;4;Ensino Médio;2;15 até 39 Horas;1189,709166801677;1,41277908352658e+02
2022;42;4;Ensino Médio;2;15 até 39 Horas;1243,547943463583;7,48919995546728e+01
2022;43;4;Ensino Médio;2;15 até 39 Horas;1215,082066945498;1,16051988553462e+02
2022;50;4;Ensino Médio;2;15 até 39 Horas;1241,612460759947;1,52256364648321e+02
2022;51;4;Ensino Médio;2;15 até 39 Horas;1168,035578366544;8,06768780464820e+01
2022;52;4;Ensino Médio;2;15 até 39 Horas;1169,507627094495;9,54076046619772e+01
2022;53;4;Ensino Médio;2;15 até 39 Horas;1107,220515087123;1,21817816375206e+02
2022;11;5;Ensino Médio;2;15 até 39 Horas;2282,508797862267;5,76126895858133e+02
2022;12;5;Ensino Médio;2;15 até 39 Horas;1426,273876372367;8,66842477374101e+01
2022;13;5;Ensino Médio;2;15 até 39 Horas;1294,947342470529;1,16407534661030e+02
2022;14;5;Ensino Médio;2;15 até 39 Horas;1496,830182154248;1,52851139688894e+02
2022;15;5;Ensino Médio;2;15 até 39 Horas;1350,723471786704;7,84757257202995e+01
