ano;UF;escolaridade;escolaridade_adj;renda_bruta_1_Até 14 Horas;renda_bruta_2_15 até 39 Horas;renda_bruta_3_40 até 44 Horas;renda_bruta_4_44 até 48 Horas;renda_bruta_5_49 Horas +;se_1_Até 14 Horas;se_2_15 até 39 Horas;se_3_40 até 44 Horas;se_4_44 até 48 Horas;se_5_49 Horas +
2024;22;5;Ensino Médio;457,267532984747;1448,664123539756;1908,547760792528;2056,236911092960;2702,750351566757;5,72246996687282e+01;262,2730612229105;137,7951439234074;1,60096766797068e+02;3,93978482766961e+02
2024;23;5;Ensino Médio;656,239919773819;1132,652698254607;1857,542655380556;1871,806039609538;2350,178772103028;1,00754277346771e+02;52,2468036712532;48,3005536916425;1,51223038479482e+02;2,78129624293023e+02
2024;24;5;Ensino Médio;1412,709929351189;1658,281570311057;2072,353927170589;2054,761009940926;2887,702599633228;4,78302635274919e+02;219,0671710676085;177,9214637511192;1,64449862613534e+02;6,51938643561607e+02
2024;25;5;Ensino Médio;693,809180106996;1262,179746248260;1862,280491415190;1966,584373445655;2382,235916731209;1,23071468087958e+02;74,4786371802961;65,4728189701652;1,04403983775167e+02;2,63543586368446e+02
2024;26;5;Ensino Médio;522,213909270695;1437,386139385674;1891,267574887166;1726,027157519437;2155,742777392787;8,17450655437810e+01;109,3730940466631;70,7894638736584;6,50533861557436e+01;1,79591868206688e+02
2024;27;5;Ensino Médio;705,375055721952;1394,030973682261;1822,446901676158;1898,961996458324;2519,600392140883;1,34585317647959e+02;75,0303406705236;53,8381355381270;1,02353140376031e+02;3,41202128041610e+02
2024;28;5;Ensino Médio;958,418771911901;1471,263384085802;2028,499294064999;1568,197486856050;2066,045114751277;3,26362646375742e+02;99,2669963954526;155,2505755706958;7,75014579873079e+01;2,18482831165488e+02
2024;29;5;Ensino Médio;645,538501821866;1249,649980057946;1990,950559138641;1852,117418388889;2314,879743678207;8,98273968426056e+01;68,4376917811873;119,7143051419743;9,44752227170806e+01;1,82134447457824e+02
2024;31;5;Ensino Médio;806,933872164828;1849,673056905972;2334,097459335779;2255,669977873870;2984,797248202414;1,24776342737775e+02;96,1851578672495;39,1218045682620;7,68615921518027e+01;1,21739381865052e+02
2024;32;5;Ensino Médio;1533,112453643389;1740,454518247520;2434,772121139376;2642,991126149893;4088,589204367590;2,58350452459469e+02;100,9202297911504;68,0302802109495;1,93925447504193e+02;4,40185005468513e+02
2024;33;5;Ensino Médio;1028,305340447129;1859,208618005329;2523,719024054880;2396,014902817439;3227,744413970992;1,49229171164422e+02;93,7959138793337;57,8181453014431;6,75248003241328e+01;1,97165562017282e+02
2024;35;5;Ensino Médio;1240,008979572515;2229,364263906909;2580,391620972391;2651,386722387955;3527,594226202532;1,04084837743192e+02;112,3443289342990;36,9064373131146;7,81706456741562e+01;1,52216399587684e+02
2024;41;5;Ensino Médio;1031,929161351938;2206,678184994513;2850,584504834115;2982,667037970954;3904,090963520383;1,48972281484293e+02;117,7968115746830;75,8142480335768;1,96428575673751e+02;2,15453350141866e+02
2024;42;5;Ensino Médio;1883,879458064775;2626,549761730928;2926,258114380992;2910,343259754049;4139,503642494023;3,12922321901268e+02;395,1056920435688;48,1042081727396;1,44183376491031e+02;2,55113564903729e+02
2024;43;5;Ensino Médio;869,424155916644;2186,373157838837;2688,312013749084;2761,186465871782;3768,956836437091;1,13434430723967e+02;104,5746953162518;56,3986674061972;1,05411291526986e+02;2,31323127566887e+02
2024;50;5;Ensino Médio;834,379296349973;2084,303033203719;2664,084219655361;2676,421293889772;3817,884615274023;1,15021316596538e+02;242,2888815722833;89,4218289020815;1,37997665924048e+02;3,05229476280663e+02
2024;51;5;Ensino Médio;1043,688838619408;2372,991228047750;2812,542293148970;3221,214778202275;4210,871535885300;1,61284049652034e+02;242,7539592816702;82,1893506486039;1,98199945457440e+02;4,08829811655781e+02
2024;52;5;Ensino Médio;1349,621644442523;2027,858938042274;2353,436952178541;2677,307960380678;4185,013218778990;2,32479773711140e+02;111,8688791167236;48,0557446638749;1,53367428275337e+02;3,60570620703131e+02
2024;53;5;Ensino Médio;1898,352490456619;2463,570275236511;2582,061678047172;2245,535113017030;4790,678269680894;6,89578706804331e+02;445,6001008071089;77,8222884969452;1,52363589065616e+02;7,02280106774340e+02
2024;12;6;Ensino Superior;255,125491786600;2078,552277135501;2844,334043459834;2304,375662750977;10000,000000000000;1,06503257569042e+02;323,4098482590410;402,3074882289337;4,37486470162047e+02;1,28944740028298e-13
2024;13;6;Ensino Superior;652,201149497435;1582,561734575244;2456,438701013811;2434,289611617322;3572,239632986159;2,91590975635685e+02;155,1820192779243;238,0920230938256;4,32050134798198e+02;9,96443530495451e+02
2024;14;6;Ensino Superior;1495,075146692287;1975,935004287056;2674,071304764327;3439,866021554400;2185,035710447377;8,46539031002504e+02;270,7758007106395;291,3994067662515;1,11339251177108e+03;3,00318467938397e+02
2024;15;6;Ensino Superior;381,369758033776;1879,630284325144;2410,180016173617;2661,480597609567;2527,859916103529;1,47003146086426e+02;360,9493245422415;209,7480744751543;3,59904952005780e+02;6,67575909997524e+02
2024;17;6;Ensino Superior;1009,350905882716;1423,880321047839;3067,076163214274;2023,037586889302;3332,436190829672;2,92765600817121e+02;139,3733321023509;405,4303636718042;1,95844898274752e+02;2,86005544064565e+02
2024;21;6;Ensino Superior;1031,493371327740;1632,779081306583;2312,082975685988;2569,530318147174;10168,736741690207;3,97235266343123e+02;215,9934272006203;168,7344851962297;4,57219628419460e+02;7,00378537924714e+03
2024;22;6;Ensino Superior;699,558249377024;2138,565788942337;1841,554064076132;1637,603210104048;3025,580165020929;2,64781391227343e+02;557,3650555940654;228,9600058988721;1,40673570364824e+02;5,27632959556511e+02
2024;23;6;Ensino Superior;856,757776824643;2157,252548864245;2485,525215475628;4939,431268413552;3360,219017683438;1,66384653615170e+02;377,0210811438914;266,0408408429715;1,18267164094895e+03;7,33458064874970e+02
2024;24;6;Ensino Superior;1200,000000000000;1863,722409454017;1877,137874662754;2258,841611365757;4952,002696672756;0,00000000000000e+00;310,0760750189468;155,6909380642506;7,53191742560507e+02;1,82789432301788e+03
2024;25;6;Ensino Superior;389,326916102861;1766,778705483955;2735,745001932178;1676,078636734771;3359,070409244067;1,22748005096518e+02;255,3070718423874;431,4609756061997;1,95757201580705e+02;7,61517768226359e+02
2024;26;6;Ensino Superior;100,000000000000;1188,240632643150;2259,587707547449;2841,269802245932;5154,285961836091;2,46756889129031e-15;120,5877100384681;143,1646358965960;7,80225619012610e+02;1,11608501395293e+03
2024;27;6;Ensino Superior;820,131699330674;1521,732164622188;2750,093386403001;2343,518006676667;5844,571770302451;2,94998214828929e+02;158,7373601084821;450,0453477700904;4,20874420039053e+02;2,85375710526118e+03
2024;28;6;Ensino Superior;253,216962308386;2152,706759356090;1985,163478523893;3114,688941874991;3500,377990539746;4,07117440818862e+01;397,2681956406052;100,1265890714466;8,08462973454350e+02;6,81384363498302e+02
2024;29;6;Ensino Superior;1190,532604354746;1859,366395552903;2311,514886150998;1849,319170052745;2192,526806510652;5,21210352773082e+02;307,0055522269379;324,4404788528758;1,68993806818240e+02;3,11605581285217e+02
2024;31;6;Ensino Superior;1510,580018124339;1761,947684670754;2772,104513151497;2975,367539875432;5248,322224093516;7,16129543261998e+02;140,5826985265426;125,0464397781677;3,17440791189335e+02;1,05650502616080e+03
2024;32;6;Ensino Superior;1083,821723667323;1630,190738230936;2650,256175525500;3901,473299878512;8385,472540223960;2,15582124193306e+02;148,6837850426058;183,5291200022080;5,90958142953328e+02;3,19157135345264e+03
2024;33;6;Ensino Superior;820,137871819862;1948,487763785973;3506,391475789202;3137,942903348073;4009,908460022376;1,17546675556169e+02;128,1841087997488;220,2636317368644;3,70231860062306e+02;4,31024710474721e+02
2024;35;6;Ensino Superior;2711,605872947388;2097,111663994243;3313,746772010495;3237,447808280464;5370,843796197494;1,06826305728964e+03;120,3811435443849;158,3954785628881;3,38244395582175e+02;1,32534002662333e+03
2024;41;6;Ensino Superior;2064,099211164738;2056,232007344177;2967,903434212146;4536,268904296383;5582,967971307368;1,12647949492701e+03;266,6119397427152;124,0144180682990;1,14012377609895e+03;7,80551862478108e+02
2024;42;6;Ensino Superior;1245,447757157691;2696,133604011233;3507,316497075837;4287,119756357850;4250,351499404095;3,89864970811680e+02;522,1498029896323;191,4248486528415;9,78369270365268e+02;6,50098374417129e+02
2024;43;6;Ensino Superior;1674,008118545771;2388,642579309890;3375,624496350149;3275,546265924792;4680,437351254060;3,53180482301158e+02;195,4569627268536;174,2182990353238;3,39924620271806e+02;4,31118615991750e+02
2024;50;6;Ensino Superior;524,775783639937;1906,403734059655;2962,223857874087;2998,156446161208;4179,743742691822;2,72565610113020e+02;223,9632352597968;246,8886169778314;3,38898757450755e+02;7,28891344408570e+02
2024;51;6;Ensino Superior;898,133373952494;2203,096303284852;2752,647182119993;3056,497858384307;4670,320337884353;3,81327925404190e+02;335,1938242886067;128,7780952952550;4,89743500327424e+02;6,79681387264572e+02
2024;52;6;Ensino Superior;1483,283858275983;2624,690202148152;2680,904733258627;2731,933955319485;3884,863763853512;5,47123272482322e+02;372,7762036752194;152,0249087389018;3,40216046637261e+02;6,04117101522974e+02
2024;53;6;Ensino Superior;2974,836370620791;2266,641562599033;3402,762114581531;2798,382257830800;6334,840526281475;2,15964712342075e+03;374,0376784846094;262,5926341984395;3,01832776910787e+02;1,51809297272107e+03
2024;11;7;Ensino Superior;906,689247835345;4772,544180044935;4823,710057389939;3976,337517599217;8355,054238490757;3,83051666101632e+02;403,8792566132620;268,5378699683337;1,11859669021501e+03;2,33281527838386e+03
2024;12;7;Ensino Superior;1961,446257231409;3852,083540911550;4960,256375029918;4629,405629457514;8090,088641441157;1,04938753012122e+03;260,9441094874556;355,2153179346131;5,36017382904491e+02;1,48808358133523e+03
2024;13;7;Ensino Superior;763,335826864865;3971,405878960017;4343,026228837081;4921,508790154446;9730,616091040712;3,50198514825049e+02;701,9365432952753;208,4372960786438;8,06425830929352e+02;1,94438942302246e+03
2024;14;7;Ensino Superior;797,851216245178;4387,912041596565;5398,642627047730;5850,884048311433;7481,762925839853;2,06552368809745e+02;455,3017068364076;415,2464263177505;3,17961152794160e+03;1,48965558778261e+03
2024;15;7;Ensino Superior;1718,239200924587;4569,108938787337;4517,413543185376;4939,326237732830;7354,889867054815;4,90101211274422e+02;748,4969448156314;219,3302024815982;6,96670656589463e+02;8,74492536756051e+02
2024;16;7;Ensino Superior;6413,679705577313;3819,389401246894;4597,499014042537;4751,875232362772;6988,758857338341;3,74038247483069e+03;325,2071849141828;281,7377464628234;8,20792597710081e+02;1,53928956234185e+03
2024;17;7;Ensino Superior;2083,883197517671;5287,590437573873;4418,985142545854;4191,236340535241;5879,335039482800;6,98991001205441e+02;650,2536356393566;198,4343939660531;5,81089831096583e+02;6,78992382332233e+02
2024;21;7;Ensino Superior;3169,446376025252;3224,594996962768;3988,637455909501;3968,081597482729;5505,824433719678;7,48868869978803e+02;259,4950815906448;216,9231236104242;8,31913373092110e+02;7,14594779849392e+02
2024;22;7;Ensino Superior;1453,930202506316;3982,696903204489;4958,844358918298;4723,262546422719;5645,343063683588;3,53994663001737e+02;464,1397542525754;672,7870336292622;1,05099856692901e+03;1,15227615287038e+03
2024;23;7;Ensino Superior;1562,063725181479;4301,758932032644;4663,018242025442;3542,284392327708;6551,176406317449;2,72662347314332e+02;693,9735325033780;221,6372120583525;3,25250113912515e+02;9,14435943995426e+02
2024;24;7;Ensino Superior;3403,289228751608;4734,266215794371;5491,157529227690;6063,376370106369;6718,333724600941;9,21491189909914e+02;417,4615884307275;914,0483318294184;1,76029990716883e+03;1,04945496039864e+03
2024;25;7;Ensino Superior;3283,402057424084;3906,751471866071;5227,912015953297;5868,939877139456;6995,222754038166;1,49589174018782e+03;391,8352047600814;350,2930672557042;1,08690434597249e+03;1,29336887136763e+03
2024;26;7;Ensino Superior;3860,492776761199;4273,476763210253;5100,180872753533;6279,852454319882;7915,520044117656;1,23479210876078e+03;401,8692130466140;383,1441235224409;8,24251536474803e+02;1,03384906317672e+03
2024;27;7;Ensino Superior;1943,691395810491;5228,699570923412;4954,327576460569;4737,982802592313;6923,198984557528;1,03812933068390e+03;1594,4411938980086;512,1542697915587;9,68210872749821e+02;8,33270221697345e+02
2024;28;7;Ensino Superior;2563,179007556471;4868,505373672616;5225,677757029553;4919,304586423015;5309,522416093908;1,21592456529539e+03;646,5513629456970;565,1372737787185;9,69264016989855e+02;8,84657183705403e+02
2024;29;7;Ensino Superior;2287,541870621131;3137,962201748294;5102,987673601669;5510,407070526251;5892,217379430354;7,05376791518211e+02;254,9075282084137;429,4936735534357;1,62380225760637e+03;8,18913399420890e+02
2024;31;7;Ensino Superior;2608,179984663051;4211,523458179585;5191,754661190553;5505,860891670995;6532,539295694581;5,44611734357798e+02;231,9736440296302;184,7089228402989;5,21633651850282e+02;4,78668398753076e+02
2024;32;7;Ensino Superior;3774,488574810678;5173,642952500889;5831,231661835526;4735,247479589405;8153,326254710361;8,68417674097973e+02;342,8736450442059;232,7784589700557;4,48433760054973e+02;8,40251949266957e+02
2024;33;7;Ensino Superior;2551,208922912705;4709,101303994799;7124,570105203090;7652,993623026598;9422,974645478620;2,75250768756595e+02;228,0023157018369;295,5424970202404;7,90647179861881e+02;5,70554322610608e+02
2024;35;7;Ensino Superior;3223,011459063188;5448,170287243459;6449,561829471872;6201,493476028771;10685,153358720583;3,79572608668346e+02;293,0211421410217;223,7976270493040;5,25049645143097e+02;9,02341528067529e+02
2024;41;7;Ensino Superior;2517,723604776382;6485,857206830648;6263,551077981479;5338,821357087749;9084,379421602071;3,94601311126244e+02;1376,5710211355877;226,6703327287788;4,49221905122075e+02;7,19765965758906e+02
2024;42;7;Ensino Superior;2909,417186584931;4828,486130278898;6044,570936746658;5532,866555427094;8662,644609119874;5,12253190057673e+02;226,8661795329866;167,4602823838833;5,63589041914527e+02;5,78129142395817e+02
2024;43;7;Ensino Superior;2959,395655962159;5128,221753328476;6588,479261352179;7030,859828452270;9408,263040924812;4,86121533382130e+02;267,3691678184780;336,2622305172048;6,23434628653691e+02;7,33543207690897e+02
2024;50;7;Ensino Superior;1969,907445576627;5462,723264529607;5685,462981350762;5362,051742759657;7941,139963741283;6,03330347080246e+02;565,6860609585151;283,4026015773264;7,08853741698981e+02;7,69770535153321e+02
2024;51;7;Ensino Superior;2152,870974507637;5411,734348664471;5643,223366688201;5242,841789229158;6968,468660233773;5,05698699943394e+02;637,4746971030552;347,7067591053699;5,40483404553773e+02;4,65497790533626e+02
2024;52;7;Ensino Superior;3489,531572223522;4522,803175842954;5308,348681471164;6497,623914861263;8687,338282607594;9,51095466262476e+02;324,3064925259759;202,0372704460692;8,98751263383297e+02;1,12005070750610e+03
2024;53;7;Ensino Superior;2921,316863539212;8501,264433542465;8263,810187970474;9030,545590725276;9257,903891163189;8,02446570591060e+02;732,3721997081135;442,5653343933188;1,01613020572679e+03;1,36725918799039e+03
2024;11;6;Ensino Superior;NA;1655,371447979870;2372,434584259247;3649,500740375147;4341,980338531627;NA;255,6172568691860;158,2046872854490;1,16812919532092e+03;1,70245825085450e+03
2024;16;6;Ensino Superior;NA;2016,560764186228;3507,976814569148;1797,871083596660;2282,992004504811;NA;524,1406271546525;1060,4004868545874;1,36239801813190e+02;6,41571621235405e+02
2023;11;1;Sem Instrução Formal;1034,911834428396;1269,598406137821;1973,979612749751;1735,235000734382;5031,646369760710;2,01343601826049e+02;312,9304077910447;193,2253320835383;7,29021087854457e+02;1,99527835284988e+03
2023;12;1;Sem Instrução Formal;487,395608047170;951,468418541387;1384,216244781928;1363,466424142510;772,696690611072;2,85684966538359e+02;122,6859564062824;116,7189681878163;2,22780696273506e+02;2,33637377696399e+02
2023;13;1;Sem Instrução Formal;436,280003210888;715,302230850324;1263,298187338412;1330,228050342400;1166,727358145605;1,54620087915678e+02;95,9686386475679;108,9925843438402;5,51014144204787e+02;2,08587771316055e+02
2023;14;1;Sem Instrução Formal;200,000000000000;818,318133060373;1851,141779752325;3543,214657450870;1273,638629182796;4,50514381319239e-15;195,1409944821565;394,4302939219812;1,36258146493907e+03;2,59975000500626e+02
2023;15;1;Sem Instrução Formal;390,917877197205;818,430036672391;1385,387789493378;1385,356216390401;1090,768515964595;6,12360202517615e+01;69,4237055915147;172,4244766330446;1,34709494787051e+02;1,52552121211586e+02
2023;16;1;Sem Instrução Formal;803,991930447577;817,495148835170;1504,109299736583;1269,883816290228;1360,584468281225;1,85563450651386e+02;209,3206726199046;294,3580835197261;1,23998727824148e+02;2,04655293095312e+02
2023;17;1;Sem Instrução Formal;493,165496015851;715,964182456214;1882,847995584639;7201,727166700725;1282,004904330218;2,66556606428488e+02;78,6672381118619;244,1228387345963;4,23672250332073e+03;2,64738321589319e+02
2023;21;1;Sem Instrução Formal;498,509026350787;571,241084511603;1107,230185761152;1071,997603204006;1067,261839998086;1,18222757066629e+02;42,1538195161316;136,0639101636380;2,02375488734471e+02;1,20083810481255e+02
2023;22;1;Sem Instrução Formal;470,334701900095;434,418330740907;893,603732635611;200,000000000000;1058,259428061835;1,45452181754975e+02;45,2553120043801;134,8584954943884;2,45932990704960e-14;5,32177805126695e+02
2023;23;1;Sem Instrução Formal;258,556478438947;527,494898504999;1104,323826180125;1221,590769652649;807,282969821607;4,61211691169317e+01;53,5828079492583;84,1853820335418;3,09529272834853e+02;8,03769873838597e+01
2023;24;1;Sem Instrução Formal;402,786961539272;643,680874582674;1044,384688805097;1192,540492988232;2049,418512953864;6,79845668692488e+01;91,9278360225012;81,1469607937970;2,43701945419441e+02;1,18526815232502e+03
2023;25;1;Sem Instrução Formal;234,288723702860;582,576455931729;1048,766044364613;902,436114928336;998,196115753809;5,38449898079627e+01;68,2840350131418;78,3122390070572;1,58564576836742e+02;1,78096381091109e+02
2023;26;1;Sem Instrução Formal;874,195324878824;639,885900825794;1068,094277766691;1026,471231821044;1254,961446849716;2,73911726193726e+02;49,5645740636639;98,2512481934102;2,31538780253720e+02;2,93650741541540e+02
2023;27;1;Sem Instrução Formal;267,536360143189;681,529269263514;1174,467053500642;1147,162942646091;1152,826248454280;6,19453809684568e+01;57,5958403458269;70,3220701595321;1,17801473175343e+02;2,65524966595950e+02
2023;28;1;Sem Instrução Formal;289,966339802354;707,233342186338;1025,417282469568;1385,569004551409;1289,060435651745;5,76689957713469e+01;63,6058647458587;98,6335096284650;2,11596960420984e+02;3,01419451277301e+02
2023;29;1;Sem Instrução Formal;400,763086875406;447,179891823652;966,305955124825;1281,841337103349;1594,289495809188;7,95139206611184e+01;31,1033142635885;66,9573235460415;1,64748146943317e+02;6,49126408051638e+02
2023;31;1;Sem Instrução Formal;419,575415370678;1184,378451229996;1553,599587406552;1729,654867553903;1980,915340312166;1,12972480536854e+02;310,2599934127593;89,3607490388142;2,24949007054061e+02;5,95272920951066e+02
2023;32;1;Sem Instrução Formal;400,000000000000;1221,356186548338;1575,558840410641;1683,240278279595;3173,820079871538;9,01028762638477e-15;253,3848086774168;108,1166017247982;3,85897604483234e+02;2,16283258917842e+03
2023;33;1;Sem Instrução Formal;481,370600173527;1732,039676198104;2308,263955605215;3888,367152530022;2196,585800364726;1,64088980121095e+02;390,0628081890443;286,1055811555093;1,64777125363854e+03;3,51517495678372e+02
2023;35;1;Sem Instrução Formal;1454,323129184061;1878,098270495165;2204,705227273757;1809,280147237891;2019,615420633588;3,16294557029880e+02;651,7170714741279;238,5186833046111;1,55500500481697e+02;3,64647392769382e+02
2023;41;1;Sem Instrução Formal;632,530780624216;1518,861137626162;2132,266844261176;1882,394660584768;2700,245729324567;1,03133685394845e+02;275,4404847974924;200,2626461896137;1,35409439743720e+02;4,68877321895937e+02
2023;42;1;Sem Instrução Formal;1430,568979532135;996,200458886688;2334,975154516225;1415,047967039799;1982,424554568520;2,60305390341426e+02;156,7141064155929;134,7619913955055;1,17614036961157e+02;1,57007192448419e+02
2023;43;1;Sem Instrução Formal;1751,487851405717;813,423338152677;2003,396466192758;1914,911640253589;2209,945080214382;1,35755367305856e+03;264,5147949760978;167,8489759633831;2,04779485821187e+02;6,99337098488889e+02
2023;50;1;Sem Instrução Formal;385,348442861027;1029,816843814218;1913,723883806263;1834,632898951807;1727,795796987484;1,04553314204212e+02;155,1543940833338;343,5671587065520;1,78666215867229e+02;2,30151625900163e+02
2023;51;1;Sem Instrução Formal;320,978945709929;1372,369651494734;2407,722457899836;2202,418664766616;2251,853748741441;6,03466993628022e+01;220,8831585055755;301,9547140460722;4,61463068158208e+02;3,93816000082439e+02
2023;52;1;Sem Instrução Formal;872,452253343281;1065,182876879661;1810,648630166908;1436,830092199235;2264,182770453721;3,94795150152505e+02;275,5088909921324;124,8318015346015;8,50136342461098e+01;5,60091830839805e+02
2023;53;1;Sem Instrução Formal;1581,480373637759;1358,461507461746;2124,861119733988;19977,884646831528;1530,743304932462;1,14511229813457e+03;232,2626509761257;273,1245006600968;1,59388545567394e+04;3,69733496172260e+02
2023;11;2;Ensino Fundamental;1099,371093756643;1728,672846295722;1931,301186483098;2829,717795751337;3099,580918581976;3,47715688024287e+02;184,8002841128595;118,7299422417262;6,40934012091635e+02;4,34248593180478e+02
2023;12;2;Ensino Fundamental;935,133817131231;926,673348864621;1732,648646232773;1423,936301049709;1082,152306802742;3,85596369807286e+02;67,9591921751963;89,2217765203156;2,44530029325175e+02;3,32810181489034e+02
2023;13;2;Ensino Fundamental;376,675495285412;798,015783860863;1623,089879779275;1230,764623879550;1425,662044283733;8,08303206813820e+01;45,7816924681207;175,0143922949156;9,72863130181107e+01;2,29409702714946e+02
2023;14;2;Ensino Fundamental;508,660540608756;1021,019611472029;1501,030580885314;3829,163208208776;3495,376512242971;1,86325780135576e+02;79,6254419937488;78,6280229179863;1,76366649408167e+03;7,80613609455953e+02
2023;15;2;Ensino Fundamental;420,292252625651;854,540319489264;1401,091710204478;1472,018158360880;1859,416519549758;5,42968638969755e+01;79,8004261517257;48,9828923674710;1,14205043866534e+02;1,98634790546325e+02
2023;16;2;Ensino Fundamental;773,441172365212;1222,028977799017;1633,894628959255;1530,196583945645;1312,103248160476;2,54828515932955e+02;95,8981830749226;164,4274953939471;1,96691264159101e+02;1,24674371758139e+02
2023;17;2;Ensino Fundamental;427,907081359720;981,575947205870;1751,210009239726;1990,084292114937;2736,994498132321;9,83293851738079e+01;74,2273233034104;90,7788097634916;3,37107227055409e+02;5,77776919493864e+02
2023;21;2;Ensino Fundamental;361,723480379082;684,773076901270;1234,769710174012;1258,996825003150;1594,711715080754;3,69759611025192e+01;33,3023696996998;54,2304878693757;9,76787001791859e+01;3,03984090371826e+02
2023;22;2;Ensino Fundamental;304,042980511651;641,154843599953;1351,940553308478;1501,862981741346;1522,491100545280;2,20612588339701e+01;44,5633112145509;110,5194916691898;1,57468189843841e+02;2,81640200770952e+02
2023;23;2;Ensino Fundamental;286,351698893714;554,311184810472;1262,011105992682;1443,128687047008;1295,756162125246;2,97719938619120e+01;29,0099098588800;44,4436347905325;1,13455487729508e+02;1,17243930195059e+02
2023;24;2;Ensino Fundamental;417,733765435663;784,228332691402;1482,296172503896;1403,726247101068;1661,412587164366;5,46899169858824e+01;68,7851034602519;190,7579802365366;7,74127240460716e+01;1,68278141704696e+02
2023;25;2;Ensino Fundamental;344,315328231452;683,377833958286;1198,231970840149;1315,200270816052;1265,605657653514;4,81694116393322e+01;53,3850172734563;43,6273489562415;1,12472712410090e+02;8,45233077245872e+01
2023;26;2;Ensino Fundamental;369,453678900024;742,380915208921;1300,297198724466;1204,423961000619;1206,670664975954;4,43193332843259e+01;64,0920072556984;50,0408871309196;3,97998698532763e+01;8,18813456988908e+01
2023;27;2;Ensino Fundamental;435,676899750138;803,294336644950;1318,978509169953;1302,600310766724;1500,133581971269;4,10131986874282e+01;42,7616296100502;41,9631023305942;4,73774188323678e+01;1,49725960333539e+02
2023;28;2;Ensino Fundamental;466,146920131760;729,085153325324;1315,984009243309;1235,643099937177;1174,739944039190;1,42040410125381e+02;41,1649361124988;55,2808765309637;1,28594179737183e+02;9,17645996794943e+01
2023;29;2;Ensino Fundamental;378,612406116262;741,694673413039;1210,309038525947;1396,976238914577;1556,823046819070;5,89115770869941e+01;47,5636018595330;34,6729927878592;1,00131058248662e+02;1,57796502487290e+02
2023;31;2;Ensino Fundamental;588,907299639339;1109,240786623909;1791,156262559351;1844,889577957326;2185,721136185792;5,52366216976376e+01;63,3604176205610;37,9696384910539;7,79579222947279e+01;1,74897992292642e+02
2023;32;2;Ensino Fundamental;521,477210032246;1182,985848577786;1933,117143188368;2150,155832160585;3062,962070911762;7,32911903225896e+01;138,8617259442055;71,8791855811090;1,40226592151500e+02;7,65935541215702e+02
2023;33;2;Ensino Fundamental;660,750976594168;1102,818208812866;1694,510992665376;1912,488979631473;2254,300986164013;7,53158617240653e+01;48,0063337323904;42,3136637147911;1,31588764961017e+02;1,95721819434180e+02
2023;35;2;Ensino Fundamental;665,463910886205;1840,302271907577;2029,241794873574;2061,108800245964;2394,907804767717;5,32585605431539e+01;599,3982864779200;44,9719901147519;7,02736651564457e+01;1,98099734014406e+02
2023;41;2;Ensino Fundamental;718,693981041229;1378,328134103643;2041,793260236178;2184,997637900065;2876,161146030388;1,10493180319210e+02;101,5061166407873;46,1141851904083;1,14982592342676e+02;3,96857225553110e+02
2023;42;2;Ensino Fundamental;974,790802684449;1411,074357663182;2332,078320994949;2361,736358634474;2999,484582641789;1,69502067693891e+02;72,9179204721943;82,7027479499019;1,36755671959054e+02;1,66994206626781e+02
2023;43;2;Ensino Fundamental;663,206589081955;1208,377763022335;1988,258925018270;2179,566855431967;3148,141902978607;7,28350139137958e+01;49,5413577364788;43,2504057022588;1,35978682501748e+02;2,23923380969776e+02
2023;50;2;Ensino Fundamental;655,817855548330;1206,085172830988;2079,840558123170;2972,283610046062;5942,003829388158;1,11797057013166e+02;126,1035324339495;83,1395706317227;5,51858383056964e+02;2,28304702225636e+03
2023;51;2;Ensino Fundamental;1170,524769349772;1320,330769577168;2497,047570626591;3334,475679164808;4034,211995830523;2,11390439816952e+02;121,8699327624560;117,3572812667338;4,32329231885016e+02;5,70099504110198e+02
2023;52;2;Ensino Fundamental;667,720979432587;1325,019843929160;2021,604081340776;2604,893694362874;2822,967760179882;1,05113836222663e+02;91,4793390781865;80,8899092749369;6,33100124972867e+02;2,94552492508704e+02
2023;53;2;Ensino Fundamental;533,895581162515;1166,545383848607;1939,884894479132;1806,175228868097;2252,292482719728;5,75125055698921e+01;85,6012324963279;117,7887980124203;1,20235665816511e+02;2,71588387945276e+02
2023;11;3;Ensino Fundamental;3229,667909805786;1643,199633783470;1996,353026839450;2193,951780255008;2551,147630819396;2,45516511891301e+03;469,0759899505050;116,9053812792769;2,92563499213014e+02;3,65751985319444e+02
2023;12;3;Ensino Fundamental;801,000000000000;1237,663010611772;1764,150733484599;1493,924897660264;2038,787809338256;8,05904625176863e-15;170,2964970047655;169,5857587953401;2,32851399587754e+02;1,14941812676554e+03
2023;13;3;Ensino Fundamental;357,425534260737;957,959670665104;1587,449062794403;2000,862884965621;1518,321699784637;7,85205101238214e+01;98,3894229718156;99,4208129641826;4,34057637191353e+02;2,07413467353314e+02
2023;14;3;Ensino Fundamental;4500,000000000000;1524,495280184164;1724,013583351139;1509,619444091517;3848,774483848307;6,44723700141491e-14;480,2260390156168;128,9573849079272;2,01014783522475e+02;1,68074453887387e+03
2023;15;3;Ensino Fundamental;337,731311784524;889,740353914974;1811,038031291945;1633,334071389068;1992,173551653284;4,39051485738898e+01;83,0115263591526;138,8660403636165;1,07172089390324e+02;1,95705688315320e+02
